title	year	discipline_names	url
Perceptual Issues in Music Pattern Recognition: Complexity of Rhythm and Key Finding	2001	['Linguistics']	www.jstor.org/stable/10.2307/30204838
Aural Pattern Recognition Experiments and the Subregular Hierarchy	2011	['Linguistics']	www.jstor.org/stable/10.2307/41488482
