Book Review :          Heresy in Medieval France: Dualism in Aquitaine and the Agenais, 1000-1249                    Claire           Taylor	2006	['Religion', 'History']	www.jstor.org/stable/10.2307/27644882
Book Review :          The Ethics of Reading in Manuscript Culture: Glossing the 'Libro de buen amor'                    John           Dagenais	1995	['Language & Literature']	www.jstor.org/stable/10.2307/43633138
"Book Review :          The Ethics of Reading in a Manuscript Culture: Glossing the ""Libro de Buen Amor.""                    John           Dagenais"	1996	['History', 'Language & Literature', 'Art & Art History']	www.jstor.org/stable/10.2307/2865220
