title	year	discipline_names	url
CHARACTER RECOGNITION WITHOUT SOUND OR MEANING / 排除意义或发音媒介的汉字辨识	2007	['Linguistics', 'Asian Studies']	www.jstor.org/stable/10.2307/23754157
