title	year	discipline_names	url
Computer-Assisted Language Learning (CALL) in Extracurricular/Extramural Contexts	2017	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/90014674
Computer-Mediated Feedback in Composition Correction	2001	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24147952
Computer-mediated Communication: Texts and Strategies	2004	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24149395
Computer-mediated Materials for Chinese Character Learning	2002	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24149460
Computerized Dictation for Assessing Listening Proficiency	1995	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24147899
Contextualized Computer-based L2 Prosody Training: Evaluating the Effects of Discourse Context and Video Input	2005	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24147974
Corpora Processing and Computational Scaffolding for a Web-based English Learning Environment: The CANDLE Project	2006	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24156295
Developing a Multimedia, Computer-based Spanish Placement Test	2007	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24147985
English Language Learners’ Strategies for Reading Computer-Based Texts at Home and in School	2016	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/90014366
Error Analysis in Japanese Writing and Its Implementation in a Computer Assisted Language Learning System on the World Wide Web	1998	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24147683
Exploiting the Potential of a Computer-Based Grammar Checker in Conjunction with Self-Monitoring Strategies with Advanced Level Students of French	2001	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24148035
Face-to-face and Computer-mediated Peer Review in EFL Writing	2007	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24147912
Fifty Years of Classical Computing: A Progress Report	2001	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24147050
Foreign Language Productivity in Synchronous Versus Asynchronous Computer-mediated Communication	2003	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24149482
Human Factors in a Computer Assisted Foreign Language Environment: The Effects of Gender, Personality and Keyboard Control	1995	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24147898
HyperCharacters: A Pilot Study in Computerized Learning of Chinese Characters	1996	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24157095
Improved Delivery of Lexical Information in a Computer Assisted Reading Instruction Program	1994	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24152767
Interactional Features of Synchronous Computer-Mediated Communication in the Intermediate L2 Class: A Sociocultural Case Study	2002	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24149361
Interdisciplinary: Computer Assisted Linguistic Research and the Development of LSP Courseware	1993	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24147667
Interpreting Visual Feedback on Suprasegmentals in Computer Assisted Pronunciation Instruction	1994	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24152754
Is Computer-Based Grammar Instruction as Effective as Teacher-Directed Grammar Instruction for Teaching L2 Structures?	1998	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24147822
Language and Computing at Duke University: or, Virtue Triumphant, for the Time Being	1995	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24147588
Mirror, Mirror, on the Wall: Reflections on ComputerAssisted Language Learning	1998	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24147818
Monitoring Student Behavior in Computerized Latin Exercises	2001	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24147058
Personality Types and Megabytes: Student Attitudes Toward Computer Mediated Communication (CMC) in the Language Classroom	1995	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24147897
Practical Design and Implementation Considerations of a Computer Adaptive Foreign Language Test: The Monash/Melbourne French CAT	1995	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24147742
Putting Computers in Their Place: Presented at CALICO '90 Symposium in Baltimore	1990	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/45119298
Reach Out and Compute Someone	1992	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24147717
Situated Learning for Foreign Language Teachers in One-to-One Computing Initiatives	2017	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/90014687
Software Engineering Principles Applied to Computer Assisted Language Learning	1997	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/45119224
"Special issue of the ""CALICO Journal"": Computer-mediated Communication and Foreign Language Learning: Context, Research, and Practice May 2005"	2005	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24147972
Sunoikisis: Computer-Mediated Communication in the Creation of a Virtual Department	2001	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24147051
THE ANXIETY OVER TECHNOLOGY (AND WHY I LIKE COMPUTERS ANYWAY)	1990	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24147834
THE COMPUTER LESSON AS AN INTEGRATED ELEMENT IN THE ACADEMIC EFL READING CURRICULUM	1991	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24156287
Teaching the Computer Swedish: Morphology and Phonology	1990	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/45119299
Test Takers' Experiences with Computer-administered Listening Comprehension Tests: Interviewing for Qualitative Explorations of Test Validity	2004	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24149400
Testing Computer Assisted Language Testing: Towards a Checklist for CALT	1994	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24152768
Testing Oral Language Skills via the Computer	2000	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24147691
The Computerized Mini-AMTB	2004	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24149393
The Development of Grammatical Competence through Synchronous Computer-mediated Communication	2005	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24147938
The Effectiveness of Computer-Assisted Pronunciation Training	1992	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24147626
The Effects of Three Feedback Forms on Learning Through a Computer-Based Tutorial	1992	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24147885
The Ghost in the Machine: Generating Error Messages In Computer Assisted Language Learning Programs	1995	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24147900
The Negotiation Model in Asynchronous Computer-mediated Communication (CMC): Negotiation in Task-based Email Exchanges	2006	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24156250
The Role of Computer-Supported Discussion for Language Teacher Education: What Do the Students Say?	2002	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24149609
The effectiveness of computer-based spaced repetition in foreign language vocabulary instruction	2016	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/90014364
Thirty years of Computer Assisted Language Instruction: Introduction	1995	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24147584
Toward Transdisciplinarity in Computer-Assisted Language Learning	2019	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/26816874
Toward an Understanding of Incidental Input Enhancement in Computerized L2 Environments	2006	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24156298
Using Computer-mediated Communication to Establish Social and Supportive Environments in Teacher Education	2005	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24147937
Using Computerized Bilingual Dictionaries to Help Maximize English Vocabulary Learning at Japanese Colleges	2003	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24149483
Using a Computer in Foreign Language Pronunciation Training: What Advantages?	1999	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24147852
Using a Tablet Computer for EFL Positive Self-Review	2018	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/90021918
Using the Microcomputer to Bridge the Language Gap	1993	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24147791
What One Has to Know About Methodology in Computing	1993	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24147669
Writing to Mean: Computer-mediated Feedback in Online Tutoring of Multidraft Compositions	2006	['Technology', 'Linguistics', 'Computer Science']	www.jstor.org/stable/10.2307/24156296
"""Minds and Machines"" for Humanities Majors: A Liberal Arts Course in Computers and Cognition"	1991	['Linguistics']	www.jstor.org/stable/10.2307/30204421
A Computer Study of Systematic Sound Symbolism in Classical Japanese Verse	1994	['Linguistics']	www.jstor.org/stable/10.2307/30200327
A Computer-Assisted Investigation of Gender-Related Idiolect in Octavio Paz and Rosario Castellanos	1992	['Linguistics']	www.jstor.org/stable/10.2307/30204450
A Concept Dictionary of English with Computer Programs for Content Analysis	1991	['Linguistics']	www.jstor.org/stable/10.2307/30208130
A Creative Arts Approach to Computer Programming	1991	['Linguistics']	www.jstor.org/stable/10.2307/30204420
A New Computer-Assisted Literary Criticism?	2002	['Linguistics']	www.jstor.org/stable/10.2307/30200526
Actors: Computing Dramatic Characters that Are on Stage Simultaneously	1994	['Linguistics']	www.jstor.org/stable/10.2307/30200330
An Intelligent Computer-Assistant for Stylistic Instruction	1992	['Linguistics']	www.jstor.org/stable/10.2307/30204449
An Interdisciplinary Bibliography for Computers and the Humanities Courses	1991	['Linguistics']	www.jstor.org/stable/10.2307/30204426
Anatomy of a New Medium: Literary and Pedagogic Uses of Advanced Linguistic Computer Structures	1991	['Linguistics']	www.jstor.org/stable/10.2307/30200238
Animating the Language Machine: Computers and Performance	2002	['Linguistics']	www.jstor.org/stable/10.2307/30200531
Assessing the Impact of Computer-Assisted Instruction (CAI) in Undergraduate Latin American Studies Courses	1997	['Linguistics']	www.jstor.org/stable/10.2307/30200442
Beauty and the Beast: New Approaches to Teaching Computing for Humanities Students at the University of Aberdeen	1992	['Linguistics']	www.jstor.org/stable/10.2307/30204612
"Book Review :              A Stylo-Statistical Study of ""Adolphe"" Preceded by Indexes and a Description of Computer Programming for Language Analysis                             Robert F.                Allen"	1990	['Linguistics']	www.jstor.org/stable/10.2307/30200232
Book Review :              Accessing Antiquity: The Computerization of Classical Studies                             Jon                Solomon	1994	['Linguistics']	www.jstor.org/stable/10.2307/30200331
Book Review :              Computational Approaches to Language Acquisition                             Michael R.                Brent	1999	['Linguistics']	www.jstor.org/stable/10.2307/30200508
Book Review :              Computational Linguistics (Computerlinguistik): An International Handbook on Computer Oriented Language Research and Applications (Handbücher zur Sprach- und Kommunikationswissenschaft, Bd. 4)                             István S.                Bátori                                          Winfried                Lenders                                          Wolfgang                Putschke	1991	['Linguistics']	www.jstor.org/stable/10.2307/30200261
Book Review :              Computer Applications to Music: A Bibliography                             Deta                Davis	1990	['Linguistics']	www.jstor.org/stable/10.2307/30204184
Book Review :              Computer-Assisted Language Learning and Testing. Research Issues and Practice                             Patricia                Dunkel	1993	['Linguistics']	www.jstor.org/stable/10.2307/30200285
Book Review :              Computing for Historians. An Introductory Guide                             Evan                Mawdsley                                          Thomas                Munck	1994	['Linguistics']	www.jstor.org/stable/10.2307/30200332
Book Review :              From Writing to Computers                             Julian                Warner	1995	['Linguistics']	www.jstor.org/stable/10.2307/30200370
Book Review :              Fundamentals in Computer Understanding: Speech and Vision (An Advanced Course)                             J-P.                Haton	1990	['Linguistics']	www.jstor.org/stable/10.2307/30200206
